,,,Spring Components,,,Dcover No Jcover fuzz,time(Seconds):,780,Dcover Jcover-fuzz,time(Seconds):,1411,Jcover test verification on,time(Seconds):,725
jDMN: Core,org.omg.spec.dmn._20180521.model,TLiteralExpression,n/a,n/a,Could not find file,8,2,0.2,8,2,0.2,0,10,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TExpression,n/a,n/a,Could not find file,2,2,0.5,2,2,0.5,0,4,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,AlignmentKind,n/a,n/a,Could not find file,12,0,0.0,12,0,0.0,4,8,0.6666666666666666
jDMN: Core,org.omg.spec.dmn._20180521.model,TAuthorityRequirement,n/a,n/a,Could not find file,10,0,0.0,10,0,0.0,0,10,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TImport,n/a,n/a,Could not find file,10,0,0.0,10,0,0.0,0,10,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TDMNElementReference,n/a,n/a,Could not find file,4,0,0.0,4,0,0.0,0,4,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TFunctionKind,n/a,n/a,Could not find file,5,7,0.5833333333333334,5,7,0.5833333333333334,4,8,0.6666666666666666
jDMN: Core,org.omg.spec.dmn._20180521.model,TElementCollection,n/a,n/a,Could not find file,4,0,0.0,4,0,0.0,0,4,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,DMNShape,n/a,n/a,Could not find file,18,0,0.0,18,0,0.0,1,17,0.9444444444444444
jDMN: Core,org.omg.spec.dmn._20180521.model,TContext,n/a,n/a,Could not find file,4,0,0.0,4,0,0.0,0,4,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,Point,n/a,n/a,Could not find file,7,0,0.0,7,0,0.0,0,7,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TTextAnnotation,n/a,n/a,Could not find file,9,0,0.0,9,0,0.0,0,9,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,Edge,n/a,n/a,Could not find file,4,0,0.0,4,0,0.0,0,4,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TFunctionDefinition,n/a,n/a,Could not find file,12,0,0.0,12,0,0.0,1,11,0.9166666666666666
jDMN: Core,org.omg.spec.dmn._20180521.model,TBusinessContextElement,n/a,n/a,Could not find file,4,0,0.0,4,0,0.0,0,4,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TDecision,n/a,n/a,Could not find file,36,4,0.1,36,4,0.1,0,40,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TDefinitions,n/a,n/a,Could not find file,5,36,0.8780487804878049,5,36,0.8780487804878049,0,41,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,Shape,n/a,n/a,Could not find file,4,0,0.0,4,0,0.0,2,2,0.5
jDMN: Core,org.omg.spec.dmn._20180521.model,Dimension,n/a,n/a,Could not find file,7,0,0.0,7,0,0.0,0,7,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,DMNLabel,n/a,n/a,Could not find file,4,0,0.0,4,0,0.0,0,4,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TOutputClause,n/a,n/a,Could not find file,9,4,0.3076923076923077,9,4,0.3076923076923077,0,13,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,Bounds,n/a,n/a,Could not find file,13,0,0.0,13,0,0.0,0,13,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,DMNDiagram,n/a,n/a,Could not find file,7,0,0.0,7,0,0.0,0,7,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,Color,n/a,n/a,Could not find file,10,0,0.0,10,0,0.0,0,10,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,ObjectFactory,n/a,n/a,Could not find file,98,48,0.3287671232876712,98,48,0.3287671232876712,0,146,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TInputClause,n/a,n/a,Could not find file,7,0,0.0,7,0,0.0,0,7,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TItemDefinition,n/a,n/a,Could not find file,11,7,0.3888888888888889,11,7,0.3888888888888889,1,17,0.9444444444444444
jDMN: Core,org.omg.spec.dmn._20180521.model,TBinding,n/a,n/a,Could not find file,7,0,0.0,7,0,0.0,0,7,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,DMNStyle,n/a,n/a,Could not find file,34,0,0.0,34,0,0.0,0,34,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TImportedValues,n/a,n/a,Could not find file,7,0,0.0,7,0,0.0,0,7,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TOrganizationUnit,n/a,n/a,Could not find file,7,0,0.0,7,0,0.0,0,7,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,DiagramElement,n/a,n/a,Could not find file,15,0,0.0,15,0,0.0,8,7,0.4666666666666667
jDMN: Core,org.omg.spec.dmn._20180521.model,TInputData,n/a,n/a,Could not find file,3,1,0.25,3,1,0.25,0,4,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TNamedElement,n/a,n/a,Could not find file,0,4,1.0,0,4,1.0,0,4,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TInvocable,n/a,n/a,Could not find file,2,2,0.5,2,2,0.5,0,4,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,DMNEdge,n/a,n/a,Could not find file,7,0,0.0,7,0,0.0,0,7,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TDMNElement.ExtensionElements,n/a,n/a,Could not find file,4,0,0.0,4,0,0.0,0,4,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TKnowledgeSource,n/a,n/a,Could not find file,13,0,0.0,13,0,0.0,0,13,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TAssociationDirection,n/a,n/a,Could not find file,12,0,0.0,12,0,0.0,4,8,0.6666666666666666
jDMN: Core,org.omg.spec.dmn._20180521.model,DiagramElement.Extension,n/a,n/a,Could not find file,4,0,0.0,4,0,0.0,0,4,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,DMNDecisionServiceDividerLine,n/a,n/a,Could not find file,1,0,0.0,1,0,0.0,0,1,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,DMNDI,n/a,n/a,Could not find file,7,0,0.0,7,0,0.0,0,7,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TDMNElement,n/a,n/a,Could not find file,0,15,1.0,0,15,1.0,0,15,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TList,n/a,n/a,Could not find file,4,0,0.0,4,0,0.0,0,4,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TDecisionRule,n/a,n/a,Could not find file,9,1,0.1,9,1,0.1,0,10,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TBusinessKnowledgeModel,n/a,n/a,Could not find file,9,1,0.1,9,1,0.1,0,10,1.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression.textual,FilterExpression,,,,8,16,0.6666666666666666,8,16,0.6666666666666666,20,4,0.16666666666666666
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression.textual,IfExpression,,,,12,15,0.5555555555555556,12,15,0.5555555555555556,19,8,0.2962962962962963
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression.textual,InstanceOfExpression,,,,0,10,1.0,0,10,1.0,6,4,0.4
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression.textual,ForExpression,,,,9,8,0.47058823529411764,9,8,0.47058823529411764,13,4,0.23529411764705882
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression.textual,QuantifiedExpression,,,,3,11,0.7857142857142857,3,11,0.7857142857142857,9,5,0.35714285714285715
jDMN: Core,com.gs.dmn.transformation.formatter,NopJavaFormatter,,,,0,2,1.0,0,2,1.0,0,2,1.0
jDMN: Core,com.gs.dmn.transformation.formatter,GoogleJavaFormatter,,,,3,15,0.8333333333333334,3,15,0.8333333333333334,6,12,0.6666666666666666
jDMN: Core,com.gs.dmn.validation,SimpleDMNValidator,,,,0,6,1.0,0,6,1.0,0,6,1.0
jDMN: Core,com.gs.dmn.validation,DefaultDMNValidator,,,,113,25,0.18115942028985507,113,25,0.18115942028985507,91,47,0.34057971014492755
jDMN: Core,com.gs.dmn.validation,CompositeDMNValidator,,,,5,7,0.5833333333333334,5,7,0.5833333333333334,12,0,0.0
jDMN: Core,com.gs.dmn.validation,NopDMNValidator,,,,0,3,1.0,0,3,1.0,0,3,1.0
jDMN: Core,com.gs.dmn.feel.synthesis,FEELToJavaForInterpreterVisitor,,,,2,4,0.6666666666666666,2,4,0.6666666666666666,6,0,0.0
jDMN: Core,com.gs.dmn.feel.synthesis,SimpleExpressionsToJavaVisitor,,,,73,2,0.02666666666666667,73,2,0.02666666666666667,75,0,0.0
jDMN: Core,com.gs.dmn.feel.synthesis,FEELTranslatorImpl,,,,0,4,1.0,0,4,1.0,4,0,0.0
jDMN: Core,com.gs.dmn.feel.synthesis,JavaOperator.Associativity,n/a,n/a,Could not find file,0,2,1.0,0,2,1.0,0,2,1.0
jDMN: Core,com.gs.dmn.feel.synthesis,JavaOperator,,,,0,12,1.0,0,12,1.0,0,12,1.0
jDMN: Core,com.gs.dmn.feel.synthesis,FEELToJavaVisitor,,,,184,98,0.3475177304964539,183,99,0.35106382978723405,282,0,0.0
jDMN: Core,com.gs.dmn.feel.synthesis,FEELTranslatorForInterpreter,,,,0,4,1.0,0,4,1.0,4,0,0.0
jDMN: Core,com.gs.dmn.feel.synthesis,AbstractFEELTranslator,,,,26,5,0.16129032258064516,26,5,0.16129032258064516,31,0,0.0
jDMN: Core,com.gs.dmn.feel.synthesis,AbstractFEELToJavaVisitor,,,,52,38,0.4222222222222222,52,38,0.4222222222222222,90,0,0.0
jDMN: Core,com.gs.dmn.feel.synthesis,JavaOperator.Notation,n/a,n/a,Could not find file,0,2,1.0,0,2,1.0,0,2,1.0
jDMN: Core,com.gs.dmn.feel,OperatorDecisionTable,,,,31,135,0.8132530120481928,22,144,0.8674698795180723,166,0,0.0
jDMN: Core,com.gs.dmn.feel,OperatorTableInputEntry,,,,2,24,0.9230769230769231,2,24,0.9230769230769231,26,0,0.0
jDMN: Core,com.gs.dmn.runtime.compiler,JavaCompilerImpl,,,,0,1,1.0,0,1,1.0,0,1,1.0
jDMN: Core,com.gs.dmn.runtime.compiler,JavaAssistClassData,,,,0,6,1.0,0,6,1.0,0,6,1.0
jDMN: Core,com.gs.dmn.runtime.compiler,JavaSourceFromString,,,,0,4,1.0,0,4,1.0,0,4,1.0
jDMN: Core,com.gs.dmn.runtime.compiler,JavaxToolsCompiler,,,,27,27,0.5,26,28,0.5185185185185185,21,33,0.6111111111111112
jDMN: Core,com.gs.dmn.runtime.compiler,JavaxToolsClassData,,,,0,4,1.0,0,4,1.0,0,4,1.0
jDMN: Core,com.gs.dmn.runtime.compiler,ClassDataImpl,,,,0,6,1.0,0,6,1.0,0,6,1.0
jDMN: Core,com.gs.dmn.runtime.compiler,JavaAssistCompiler,,,,26,3,0.10344827586206896,26,3,0.10344827586206896,29,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression.arithmetic,Multiplication,,,,2,5,0.7142857142857143,2,5,0.7142857142857143,5,2,0.2857142857142857
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression.arithmetic,ArithmeticExpression,,,,0,8,1.0,0,8,1.0,3,5,0.625
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression.arithmetic,ArithmeticNegation,,,,1,8,0.8888888888888888,1,8,0.8888888888888888,7,2,0.2222222222222222
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression.arithmetic,Exponentiation,,,,2,5,0.7142857142857143,2,5,0.7142857142857143,5,2,0.2857142857142857
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression.arithmetic,Addition,,,,2,5,0.7142857142857143,2,5,0.7142857142857143,5,2,0.2857142857142857
jDMN: Core,com.gs.dmn.feel.lib.type.time.mixed,LocalDateType,,,,70,3,0.0410958904109589,70,3,0.0410958904109589,73,0,0.0
jDMN: Core,com.gs.dmn.feel.lib.type.time.mixed,OffsetTimeType,,,,72,3,0.04,72,3,0.04,75,0,0.0
jDMN: Core,com.gs.dmn.feel.lib.type.time.mixed,ZonedDateTimeType,,,,74,3,0.03896103896103896,74,3,0.03896103896103896,77,0,0.0
jDMN: Core,com.gs.dmn.feel.lib.type.time.mixed,JavaTimeCalendarType,,,,10,3,0.23076923076923078,10,3,0.23076923076923078,13,0,0.0
jDMN: Core,com.gs.dmn.feel.lib.type.context,DefaultContextType,,,,8,3,0.2727272727272727,8,3,0.2727272727272727,0,11,1.0
jDMN: Core,com.gs.dmn.serialization,DMNReader,,,,91,0,0.0,91,0,0.0,91,0,0.0
jDMN: Core,com.gs.dmn.serialization,XMLUtil,,,,3,15,0.8333333333333334,3,15,0.8333333333333334,3,15,0.8333333333333334
jDMN: Core,com.gs.dmn.serialization,DMNSerializer,,,,3,0,0.0,3,0,0.0,0,3,1.0
jDMN: Core,com.gs.dmn.serialization,DefaultTypeDeserializationConfigurer,,,,0,2,1.0,0,2,1.0,0,2,1.0
jDMN: Core,com.gs.dmn.serialization,DMNDialectTransformer,,,,448,49,0.09859154929577464,448,49,0.09859154929577464,448,49,0.09859154929577464
jDMN: Core,com.gs.dmn.serialization,PrefixNamespaceMappings,,,,13,5,0.2777777777777778,13,5,0.2777777777777778,6,12,0.6666666666666666
jDMN: Core,com.gs.dmn.serialization,DMNConstants,,,,1,0,0.0,1,0,0.0,1,0,0.0
jDMN: Core,com.gs.dmn.serialization,JsonSerializer,,,,15,0,0.0,15,0,0.0,15,0,0.0
jDMN: Core,com.gs.dmn.serialization,DMNVersion,,,,5,34,0.8717948717948718,5,34,0.8717948717948718,5,34,0.8717948717948718
jDMN: Core,com.gs.dmn.serialization,SchemaValidator,,,,28,0,0.0,28,0,0.0,17,11,0.39285714285714285
jDMN: Core,com.gs.dmn.serialization,DMNNamespacePrefixMapper,,,,0,19,1.0,0,19,1.0,0,19,1.0
jDMN: Core,com.gs.dmn.serialization,DMNWriter,,,,53,0,0.0,53,0,0.0,27,26,0.49056603773584906
jDMN: Core,com.gs.dmn,DMNModelRepository,,,,302,276,0.47750865051903113,300,278,0.4809688581314879,320,258,0.4463667820069204
jDMN: Core,com.gs.dmn,StartMarker,,,,0,4,1.0,0,4,1.0,0,4,1.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression.type,ContextTypeExpression,,,,2,5,0.7142857142857143,2,5,0.7142857142857143,4,3,0.42857142857142855
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression.type,FunctionTypeExpression,,,,2,7,0.7777777777777778,2,7,0.7777777777777778,5,4,0.4444444444444444
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression.type,ListTypeExpression,,,,0,6,1.0,0,6,1.0,3,3,0.5
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression.type,TypeExpression,,,,1,1,0.5,1,1,0.5,1,1,0.5
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression.type,NamedTypeExpression,,,,0,6,1.0,0,6,1.0,3,3,0.5
jDMN: Core,com.gs.dmn.runtime.serialization,XMLGregorianCalendarSerializer,,,,2,1,0.3333333333333333,2,1,0.3333333333333333,3,0,0.0
jDMN: Core,com.gs.dmn.runtime.serialization,XMLGregorianCalendarDeserializer,,,,12,2,0.14285714285714285,12,2,0.14285714285714285,14,0,0.0
jDMN: Core,com.gs.dmn.runtime.cache,DefaultCache,,,,5,7,0.5833333333333334,5,7,0.5833333333333334,0,12,1.0
jDMN: Core,com.gs.dmn.feel.lib.type.time,JavaTimeType,,,,0,2,1.0,0,2,1.0,2,0,0.0
jDMN: Core,com.gs.dmn.feel.lib.type.logic,DefaultBooleanType,,,,45,4,0.08163265306122448,45,4,0.08163265306122448,8,41,0.8367346938775511
jDMN: Core,com.gs.dmn.feel.analysis.semantics.environment,VariableDeclaration,,,,0,6,1.0,0,6,1.0,0,6,1.0
jDMN: Core,com.gs.dmn.feel.analysis.semantics.environment,BusinessKnowledgeModelDeclaration,,,,0,2,1.0,0,2,1.0,2,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.semantics.environment,Declaration,,,,0,4,1.0,0,4,1.0,0,4,1.0
jDMN: Core,com.gs.dmn.feel.analysis.semantics.environment,DecisionServiceDeclaration,,,,0,2,1.0,0,2,1.0,2,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.semantics.environment,DefaultDMNEnvironmentFactory,,,,1,101,0.9901960784313726,1,101,0.9901960784313726,0,102,1.0
jDMN: Core,com.gs.dmn.feel.analysis.semantics.environment,Environment,,,,27,42,0.6086956521739131,27,42,0.6086956521739131,26,43,0.6231884057971014
jDMN: Core,com.gs.dmn.feel.analysis.semantics.environment,EnvironmentFactory,,,,9,3,0.25,9,3,0.25,9,3,0.25
jDMN: Core,com.gs.dmn.feel.analysis.semantics.environment,FunctionDeclaration,,,,0,6,1.0,0,6,1.0,3,3,0.5
jDMN: Core,com.gs.dmn.feel.analysis.semantics.environment,Parameter,,,,0,11,1.0,0,11,1.0,2,9,0.8181818181818182
jDMN: Core,com.gs.dmn.transformation.java,CompoundStatement,,,,2,4,0.6666666666666666,2,4,0.6666666666666666,0,6,1.0
jDMN: Core,com.gs.dmn.transformation.java,Statement,,,,0,1,1.0,0,1,1.0,0,1,1.0
jDMN: Core,com.gs.dmn.transformation.java,ExpressionStatement,,,,0,6,1.0,0,6,1.0,0,6,1.0
jDMN: Core,com.gs.dmn.feel.analysis.semantics,AddItemFilterVisitor,,,,8,14,0.6363636363636364,8,14,0.6363636363636364,22,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.semantics,ReplaceItemFilterVisitor,,,,0,8,1.0,0,8,1.0,8,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.semantics,FEELSemanticVisitor,,,,189,85,0.3102189781021898,189,85,0.3102189781021898,274,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.semantics,SemanticError,,,,0,4,1.0,0,4,1.0,4,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.semantics,UpdatePartialVisitor,,,,1,6,0.8571428571428571,0,7,1.0,7,0,0.0
jDMN: Core,com.gs.dmn.feel.lib.type.time.pure,TemporalDateTimeType,,,,94,3,0.030927835051546393,94,3,0.030927835051546393,97,0,0.0
jDMN: Core,com.gs.dmn.feel.lib.type.time.pure,LocalDateType,,,,68,3,0.04225352112676056,68,3,0.04225352112676056,71,0,0.0
jDMN: Core,com.gs.dmn.feel.lib.type.time.pure,OffsetTimeType,,,,71,0,0.0,71,0,0.0,71,0,0.0
jDMN: Core,com.gs.dmn.feel.lib.type.time.pure,TemporalAmountDurationType,,,,90,3,0.03225806451612903,90,3,0.03225806451612903,22,71,0.7634408602150538
jDMN: Core,com.gs.dmn.feel.lib.type.time.pure,TemporalTimeType,,,,92,3,0.031578947368421054,92,3,0.031578947368421054,95,0,0.0
jDMN: Core,com.gs.dmn.runtime.discovery,DecisionDiscovery,,,,0,5,1.0,0,5,1.0,0,5,1.0
jDMN: Core,com.gs.dmn.dialect,MixedJavaTimeDMNDialectDefinition,,,,0,4,1.0,0,4,1.0,4,0,0.0
jDMN: Core,com.gs.dmn.dialect,PureJavaTimeDMNDialectDefinition,,,,0,4,1.0,0,4,1.0,4,0,0.0
jDMN: Core,com.gs.dmn.dialect,DoubleMixedJavaTimeDMNDialectDefinition,,,,0,4,1.0,0,4,1.0,4,0,0.0
jDMN: Core,com.gs.dmn.dialect,UniformJavaTimeDMNDialectDefinition,,,,0,4,1.0,0,4,1.0,4,0,0.0
jDMN: Core,com.gs.dmn.dialect,StandardDMNDialectDefinition,,,,1,8,0.8888888888888888,1,8,0.8888888888888888,9,0,0.0
jDMN: Core,com.gs.dmn.dialect,AbstractDMNDialectDefinition,,,,3,1,0.25,3,1,0.25,4,0,0.0
jDMN: Core,com.gs.dmn.runtime.external,DefaultExternalFunctionExecutor,,,,7,4,0.36363636363636365,7,4,0.36363636363636365,11,0,0.0
jDMN: Core,com.gs.dmn.feel.lib.type.string,DefaultStringType,,,,45,2,0.0425531914893617,45,2,0.0425531914893617,0,47,1.0
jDMN: Core,com.gs.dmn.transformation.template,TreeTemplateProvider,,,,0,9,1.0,0,9,1.0,0,9,1.0
jDMN: Core,com.gs.dmn.transformation.template,DagTemplateProvider,,,,0,9,1.0,0,9,1.0,0,9,1.0
jDMN: Core,com.gs.dmn.feel.analysis.scanner,ContextDependentFEELLexer,,,,191,32,0.14349775784753363,191,32,0.14349775784753363,154,69,0.3094170403587444
jDMN: Core,com.gs.dmn.feel.analysis.scanner,LexicalContext,,,,24,0,0.0,24,0,0.0,2,22,0.9166666666666666
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression.comparison,InExpression,,,,0,18,1.0,0,18,1.0,12,6,0.3333333333333333
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression.comparison,Relational,,,,2,11,0.8461538461538461,2,11,0.8461538461538461,8,5,0.38461538461538464
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression.comparison,Comparison,,,,0,1,1.0,0,1,1.0,0,1,1.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression.comparison,BetweenExpression,,,,3,11,0.7857142857142857,3,11,0.7857142857142857,9,5,0.35714285714285715
jDMN: Core,com.gs.dmn.transformation,CompositeDMNTransformer,,,,5,9,0.6428571428571429,5,9,0.6428571428571429,14,0,0.0
jDMN: Core,com.gs.dmn.transformation,SimpleDMNTransformer,,,,0,1,1.0,0,1,1.0,0,1,1.0
jDMN: Core,com.gs.dmn.transformation,NameMappings,n/a,n/a,Could not find file,5,2,0.2857142857142857,5,2,0.2857142857142857,0,7,1.0
jDMN: Core,com.gs.dmn.transformation,NopDMNTransformer,,,,0,3,1.0,0,3,1.0,0,3,1.0
jDMN: Core,com.gs.dmn.transformation,DMNToJavaTransformer,,,,125,2,0.015748031496062992,125,2,0.015748031496062992,127,0,0.0
jDMN: Core,com.gs.dmn.transformation,AbstractDMNTransformer,,,,23,0,0.0,23,0,0.0,23,0,0.0
jDMN: Core,com.gs.dmn.transformation,ToQuotedNameTransformer,,,,2,7,0.7777777777777778,1,8,0.8888888888888888,0,9,1.0
jDMN: Core,com.gs.dmn.transformation,DMNTransformer,,,,1,0,0.0,1,0,0.0,1,0,0.0
jDMN: Core,com.gs.dmn.transformation,ToSimpleNameTransformer,,,,56,9,0.13846153846153847,55,10,0.15384615384615385,34,31,0.47692307692307695
jDMN: Core,com.gs.dmn.transformation,AbstractFileTransformer,,,,48,0,0.0,48,0,0.0,48,0,0.0
jDMN: Core,com.gs.dmn.transformation,InputParamUtil,,,,3,6,0.6666666666666666,3,6,0.6666666666666666,2,7,0.7777777777777778
jDMN: Core,com.gs.dmn.transformation,NameTransformer,,,,388,12,0.03,388,12,0.03,387,13,0.0325
jDMN: Core,com.gs.dmn.transformation,AbstractTemplateBasedTransformer,,,,30,2,0.0625,30,2,0.0625,32,0,0.0
jDMN: Maven Plugin,com.gs.dmn.maven.configuration,OptionallyConfigurableComponentConverter,,,,45,0,0.0,45,0,0.0,45,0,0.0
jDMN: Maven Plugin,com.gs.dmn.maven.configuration,DMNMojoComponentConfigurator,,,,4,0,0.0,4,0,0.0,4,0,0.0
jDMN: Maven Plugin,com.gs.dmn.maven.configuration,OptionallyConfigurableMojoComponent,,,,4,10,0.7142857142857143,4,10,0.7142857142857143,8,6,0.42857142857142855
jDMN: Maven Plugin,com.gs.dmn.maven.configuration.components,DMNTransformerComponent,,,,0,7,1.0,0,7,1.0,4,3,0.42857142857142855
jDMN: Maven Plugin,com.gs.dmn.maven,AbstractDMNMojo,,,,44,3,0.06382978723404255,44,3,0.06382978723404255,47,0,0.0
jDMN: Maven Plugin,com.gs.dmn.maven,MavenBuildLogger,,,,11,0,0.0,11,0,0.0,0,11,1.0
jDMN: Maven Plugin,com.gs.dmn.maven,TCKToJUnitMojo,,,,21,1,0.045454545454545456,21,1,0.045454545454545456,22,0,0.0
jDMN: Maven Plugin,com.gs.dmn.maven,DMNToJavaMojo,,,,25,1,0.038461538461538464,25,1,0.038461538461538464,26,0,0.0
